Unnamed: 0,method,year,month,day,site,zone,transect,classcode,count,size,depth,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst
102877,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,2,5.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102878,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,3,6.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102879,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,3,8.0,9.8,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102880,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,9.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102881,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,10.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102882,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,2,11.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102883,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,12.0,9.5,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102884,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,14.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102885,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,3,15.0,9.9,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102886,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,16.0,9.5,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102887,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,17.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102888,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,18.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102889,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,21.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102890,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,22.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102891,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,2,24.0,9.8,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102892,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,29.0,9.5,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102893,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,32.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102894,SBTL_SWATH_PISCO,2024,10,9,SCI_POTATO_PASTURE_E,OUTER,2,MACPYRAD,1,51.0,10.1,34.050983,-119.575883,Scorpion SMR,SMR,mpa,2024-10-09,18.451999999999998
102895,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,EISARBADSUB,33,,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102896,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,16,1.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102897,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,12,2.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102898,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,11,3.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102899,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,4,4.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102900,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,11,5.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102901,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,7,6.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102902,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,3,7.0,6.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102903,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,4,8.0,7.2,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102904,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,2,9.0,7.3,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102905,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,1,11.0,7.3,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102906,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,2,12.0,6.4,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102907,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,1,13.0,7.3,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102908,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,1,14.0,6.4,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102909,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,3,15.0,6.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102910,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,1,18.0,6.4,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102911,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,EISARBADSUB,2,,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102912,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,8,1.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102913,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,6,2.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102914,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,1,3.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102915,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,3,4.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102916,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,1,5.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102917,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,1,10.0,7.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102918,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,EISARBADSUB,37,,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102919,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,3,1.0,9.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102920,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,4,2.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102921,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,7,3.0,9.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102922,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,14,4.0,9.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102923,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,7,5.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102924,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,7,6.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102925,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,2,7.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102926,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,6,8.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102927,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,2,9.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102928,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,2,10.0,9.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102929,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,1,12.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102930,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,3,14.0,9.9,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102931,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,2,15.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102932,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,1,16.0,9.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102933,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,1,18.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102934,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,1,STEOSMAD,2,,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102935,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,EISARBAD,1,,9.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102936,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,EISARBADSUB,8,,9.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102937,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,LAMFAR,5,,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102938,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,7,1.0,9.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102939,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,11,2.0,9.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102940,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,3,3.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102941,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,7,4.0,9.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102942,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,3,5.0,9.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102943,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,8,6.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102944,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,1,8.0,10.1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102945,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,1,EISARBADSUB,2,,12.2,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102946,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,EISARBADSUB,12,,12.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102947,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,2,1.0,12.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102948,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,9,2.0,12.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102949,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,3,3.0,12.5,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102950,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,15,4.0,12.6,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102951,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,3,5.0,12.7,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102952,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,4,6.0,12.7,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102953,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,3,8.0,12.7,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102954,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,2,12.0,12.7,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102955,SBTL_SWATH_PISCO,2024,10,21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,1,20.0,12.8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001
102956,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,EISARBAD,34,,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102957,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,EISARBAD,34,,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102958,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,EISARBADSUB,137,,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102959,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,EISARBADSUB,137,,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102960,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,5,1.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102961,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,5,1.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102962,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,10,2.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102963,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,10,2.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102964,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,3,3.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102965,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,3,3.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102966,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,6,4.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102967,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,6,4.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102968,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,4,5.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102969,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,4,5.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102970,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,7.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102971,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,7.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102972,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,8.0,5.8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102973,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,8.0,5.8,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102974,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,10.0,5.8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102975,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,10.0,5.8,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102976,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,11.0,5.8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102977,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,11.0,5.8,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102978,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,13.0,5.8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102979,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,1,13.0,5.8,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102980,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,EISARBAD,4,,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102981,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,EISARBAD,4,,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102982,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,EISARBADSUB,123,,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102983,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,EISARBADSUB,123,,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102984,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,13,1.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102985,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,13,1.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102986,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,12,2.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102987,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,12,2.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102988,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,7,3.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102989,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,7,3.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102990,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,6,4.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102991,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,6,4.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102992,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,3,5.0,5.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102993,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,3,5.0,5.7,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102994,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,7.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102995,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,7.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102996,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,8.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102997,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,8.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102998,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,9.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
102999,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,9.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
103000,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,12.0,5.8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
103001,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,12.0,5.8,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
103002,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,13.0,5.5,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
103003,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,1,13.0,5.5,34.052167,-119.582117,Scorpion SMR,SMR,mpa,2024-10-22,17.976
103004,SBTL_SWATH_PISCO,2024,10,22,SCI_POTATO_PASTURE_W,MID,1,EISARBAD,7,,8.7,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa,2024-10-22,17.976
